age,wrkclsgrp,edugrp,maritalgrp,occ,rel,racegrp,sex,capgain,caploss,hr,countrygrp,y
25.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
18.0,Private,1M,NotMarried,Sales,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
65.0,Private,4BA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
49.0,Self-emp,4BA,NotMarried,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
64.0,Private,1M,Married,Other-service,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
68.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
56.0,Self-emp,3C,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
35.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,US,>50K
50.0,Gov,2HS,NotMarried,Adm-clerical,Unmarried,Black,Female,0.0,0.0,12.0,US,<=50K
45.0,Private,2HS,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,28.0,US,<=50K
43.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
39.0,Private,3C,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
37.0,Private,2HS,Divorced,Craft-repair,Unmarried,White,Male,1506.0,0.0,40.0,US,<=50K
45.0,Private,4BA,Married,Tech-support,Husband,White,Male,0.0,0.0,50.0,US,>50K
20.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,10.0,US,<=50K
36.0,Private,3C,NotMarried,Tech-support,Unmarried,White,Female,0.0,0.0,45.0,US,<=50K
26.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
36.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,32.0,US,<=50K
47.0,Private,4BA,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,60.0,US,<=50K
34.0,Private,2HS,NotMarried,Machine-op-inspct,Not-in-family,Black,Male,0.0,2001.0,40.0,US,<=50K
53.0,Private,3C,Widowed,Sales,Unmarried,White,Female,0.0,0.0,30.0,US,<=50K
32.0,Private,4BA,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,1590.0,42.0,US,<=50K
44.0,Self-emp,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
25.0,Private,2HS,NotMarried,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,Amer,<=50K
35.0,Private,1M,NotMarried,Farming-fishing,Unmarried,White,Male,0.0,0.0,36.0,US,<=50K
34.0,Private,3C,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
42.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
47.0,Private,2HS,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,4.0,US,<=50K
23.0,Private,2HS,NotMarried,Craft-repair,Own-child,White,Male,0.0,0.0,37.0,Amer,<=50K
56.0,Gov,2HS,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
50.0,Private,6PHD,Married,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,US,>50K
38.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,60.0,US,<=50K
46.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
47.0,Private,3C,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,57.0,US,<=50K
38.0,Self-emp,2HS,Married,Other-service,Husband,White,Male,3464.0,0.0,80.0,EU,<=50K
42.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,46.0,US,<=50K
48.0,Private,2HS,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
27.0,Private,2HS,NotMarried,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,US,<=50K
40.0,Private,3C,Married,Prof-specialty,Wife,White,Female,0.0,0.0,36.0,US,<=50K
53.0,Private,6PHD,Married,Prof-specialty,Wife,White,Female,99999.0,0.0,37.0,US,>50K
75.0,Self-emp,3C,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,30.0,US,<=50K
39.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,US,>50K
46.0,Gov,3C,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
51.0,Private,2HS,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,40.0,US,<=50K
34.0,Private,2HS,Divorced,Other-service,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
23.0,Private,3C,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
32.0,Private,3C,NotMarried,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
45.0,Self-emp,3C,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,55.0,US,<=50K
21.0,Private,3C,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
36.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,44.0,US,<=50K
40.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,<=50K
20.0,,1M,Divorced,,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
68.0,Private,1M,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,20.0,US,<=50K
40.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,>50K
20.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,24.0,US,<=50K
48.0,Gov,5MA,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,US,>50K
27.0,Private,4BA,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
57.0,Gov,3C,NotMarried,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
54.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,98.0,US,>50K
47.0,Private,2HS,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
30.0,Gov,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
17.0,,1M,NotMarried,,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,3C,Married,Craft-repair,Husband,Other,Male,0.0,0.0,45.0,US,>50K
56.0,Gov,1M,NotMarried,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,28.0,US,<=50K
38.0,Gov,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,38.0,US,<=50K
19.0,Private,3C,NotMarried,Sales,Own-child,White,Female,0.0,0.0,25.0,US,<=50K
24.0,Private,2HS,NotMarried,Craft-repair,Other-relative,White,Male,594.0,0.0,40.0,,<=50K
31.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,EU,<=50K
44.0,Gov,4BA,NotMarried,Prof-specialty,Own-child,White,Male,0.0,0.0,60.0,US,<=50K
21.0,Gov,3C,NotMarried,Sales,Own-child,Black,Female,0.0,1602.0,12.0,US,<=50K
41.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
18.0,Private,1M,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,16.0,US,<=50K
23.0,Private,1M,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
37.0,Gov,3C,Married,Other-service,Husband,Other,Male,0.0,0.0,32.0,US,<=50K
46.0,,3C,Divorced,,Unmarried,White,Male,0.0,0.0,30.0,US,<=50K
43.0,Self-emp,4BA,Divorced,Sales,Unmarried,White,Male,0.0,0.0,45.0,US,<=50K
31.0,Private,1M,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
40.0,Private,3C,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,US,>50K
27.0,Private,5MA,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,12.0,US,<=50K
64.0,Gov,3C,NotMarried,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
31.0,Gov,3C,NotMarried,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
48.0,Private,5MA,Married,Exec-managerial,Husband,Black,Male,0.0,0.0,45.0,US,<=50K
37.0,Self-emp,4BA,Married,Sales,Husband,White,Male,0.0,0.0,20.0,UKCA,>50K
28.0,Private,3C,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,24.0,US,<=50K
42.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
60.0,Self-emp,1M,Married,Sales,Husband,White,Male,0.0,0.0,60.0,US,<=50K
17.0,Private,1M,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
21.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,30.0,US,<=50K
46.0,Private,1M,Divorced,Adm-clerical,Own-child,Black,Male,0.0,0.0,40.0,US,<=50K
18.0,Private,2HS,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
22.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Male,0.0,0.0,27.0,US,<=50K
44.0,Self-emp,4BA,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,US,<=50K
36.0,Private,2HS,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
65.0,Private,3C,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
26.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,Amer,<=50K
21.0,Private,1M,Married,Other-service,Husband,White,Male,0.0,0.0,25.0,US,<=50K
41.0,Private,2HS,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2339.0,40.0,US,<=50K
28.0,Private,3C,NotMarried,Other-service,Unmarried,White,Female,0.0,0.0,35.0,US,<=50K
27.0,Private,3C,NotMarried,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
19.0,Gov,3C,NotMarried,Other-service,Not-in-family,Black,Male,0.0,0.0,12.0,US,<=50K
40.0,Private,3C,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
19.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,15.0,US,<=50K
40.0,Private,3C,Married,Transport-moving,Husband,White,Male,2829.0,0.0,40.0,US,<=50K
37.0,Private,2HS,NotMarried,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
33.0,Private,3C,Married,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,US,>50K
34.0,Private,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
44.0,Gov,3C,NotMarried,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
33.0,Private,3C,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
72.0,Gov,2HS,Married,Exec-managerial,Husband,White,Male,2290.0,0.0,10.0,US,<=50K
19.0,Private,2HS,NotMarried,Sales,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
59.0,Private,3C,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,36.0,US,<=50K
40.0,Private,2HS,Divorced,Protective-serv,Not-in-family,Black,Female,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
22.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
41.0,Private,5MA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
59.0,Private,3C,Married,Tech-support,Husband,White,Male,0.0,0.0,50.0,US,>50K
50.0,Private,1M,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
21.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,10.0,US,<=50K
40.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,<=50K
22.0,Private,2HS,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
43.0,Private,1M,Separated,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,Amer,<=50K
17.0,Private,1M,NotMarried,Transport-moving,Own-child,White,Female,0.0,0.0,16.0,US,<=50K
42.0,Gov,1M,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
37.0,Private,3C,Married,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,US,>50K
19.0,Private,1M,NotMarried,Adm-clerical,Own-child,White,Male,0.0,0.0,38.0,,<=50K
43.0,Private,1M,Married,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,Amer,<=50K
46.0,Private,1M,Separated,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
18.0,,2HS,NotMarried,,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
50.0,Gov,5MA,Married,Adm-clerical,Husband,Other,Male,0.0,0.0,40.0,Asia,>50K
47.0,Self-emp,1M,Married,Sales,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
31.0,Private,2HS,NotMarried,Farming-fishing,Not-in-family,White,Male,2907.0,0.0,99.0,US,<=50K
33.0,Private,1M,Married,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,US,<=50K
27.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,7298.0,0.0,40.0,US,>50K
59.0,Self-emp,2HS,Married,Farming-fishing,Husband,White,Male,0.0,0.0,35.0,US,<=50K
39.0,Gov,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
29.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
26.0,Private,4BA,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,55.0,US,<=50K
24.0,Private,2HS,NotMarried,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
25.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,1980.0,40.0,US,<=50K
30.0,Private,3C,NotMarried,Adm-clerical,Other-relative,White,Female,0.0,0.0,20.0,US,<=50K
52.0,Gov,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
51.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,>50K
30.0,Private,4BA,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,60.0,US,>50K
19.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,25.0,US,<=50K
23.0,Private,3C,NotMarried,Tech-support,Own-child,White,Male,0.0,0.0,60.0,US,<=50K
37.0,Gov,6PHD,Married,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,US,<=50K
25.0,Gov,3C,Married,Adm-clerical,Husband,Black,Male,0.0,0.0,38.0,US,<=50K
49.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,15024.0,0.0,65.0,US,>50K
30.0,Private,2HS,Married,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,US,<=50K
40.0,Private,3C,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
20.0,Private,2HS,NotMarried,Machine-op-inspct,Other-relative,Other,Male,0.0,0.0,32.0,US,<=50K
35.0,Self-emp,3C,Married,Farming-fishing,Husband,White,Male,3103.0,0.0,55.0,US,<=50K
24.0,Private,4BA,NotMarried,Exec-managerial,Own-child,White,Male,0.0,0.0,45.0,US,<=50K
32.0,Private,2HS,Separated,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Separated,Other-service,Own-child,Black,Female,0.0,0.0,30.0,US,<=50K
20.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
29.0,Gov,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
25.0,Private,2HS,NotMarried,Craft-repair,Own-child,White,Male,0.0,0.0,28.0,US,<=50K
50.0,Gov,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
24.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,US,<=50K
49.0,,4BA,Married,,Husband,White,Male,15024.0,0.0,60.0,US,>50K
30.0,Gov,2HS,Divorced,Protective-serv,Own-child,White,Female,0.0,0.0,32.0,US,<=50K
37.0,Private,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,<=50K
50.0,Private,2HS,Married,Machine-op-inspct,Wife,White,Female,3137.0,0.0,40.0,Amer,<=50K
20.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
49.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,5013.0,0.0,50.0,US,<=50K
55.0,Private,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,50.0,US,<=50K
61.0,Private,1M,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,EU,<=50K
22.0,Private,2HS,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,3.0,US,<=50K
23.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,12.0,US,<=50K
43.0,Private,2HS,NotMarried,Prof-specialty,Not-in-family,White,Male,4650.0,0.0,40.0,US,<=50K
39.0,Private,4BA,Divorced,Adm-clerical,Not-in-family,Other,Female,0.0,0.0,24.0,Asia,<=50K
21.0,Private,3C,NotMarried,Sales,Own-child,White,Male,0.0,0.0,35.0,US,<=50K
52.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
30.0,Private,3C,Married,Sales,Husband,White,Male,4064.0,0.0,40.0,US,<=50K
42.0,Private,4BA,Divorced,Adm-clerical,Unmarried,White,Male,9562.0,0.0,45.0,US,>50K
50.0,Self-emp,4BA,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,<=50K
51.0,Self-emp,3C,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,99.0,US,<=50K
47.0,Private,1M,Divorced,Exec-managerial,Not-in-family,Other,Female,0.0,0.0,45.0,US,<=50K
49.0,,1M,Divorced,,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
45.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
48.0,Gov,3C,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
36.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,US,>50K
20.0,Self-emp,3C,NotMarried,,Own-child,Black,Male,0.0,0.0,40.0,US,<=50K
61.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
72.0,Private,4BA,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,30.0,US,<=50K
19.0,Private,3C,NotMarried,Sales,Own-child,White,Female,0.0,0.0,15.0,US,<=50K
54.0,Self-emp,4BA,Married,Machine-op-inspct,Husband,Other,Male,7688.0,0.0,40.0,,>50K
47.0,,3C,Divorced,,Not-in-family,Other,Female,0.0,0.0,35.0,US,<=50K
39.0,Private,2HS,Divorced,Other-service,Unmarried,Other,Female,6849.0,0.0,40.0,US,<=50K
24.0,Private,1M,NotMarried,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
44.0,Private,3C,NotMarried,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,EU,<=50K
19.0,Private,2HS,NotMarried,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
20.0,Private,2HS,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,48.0,US,<=50K
23.0,Private,2HS,NotMarried,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
58.0,Private,2HS,Married,Farming-fishing,Husband,White,Male,0.0,0.0,53.0,US,>50K
20.0,Private,1M,NotMarried,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
62.0,Private,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,12.0,US,<=50K
25.0,Private,2HS,NotMarried,Adm-clerical,Own-child,Black,Female,4416.0,0.0,40.0,Amer,<=50K
67.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,US,<=50K
37.0,Gov,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,EU,>50K
36.0,Private,2HS,Divorced,Exec-managerial,Own-child,White,Female,1831.0,0.0,40.0,US,<=50K
38.0,Private,3C,Separated,Tech-support,Unmarried,White,Female,0.0,0.0,20.0,US,<=50K
23.0,Private,2HS,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,80.0,US,<=50K
28.0,Private,2HS,Married,Sales,Wife,White,Female,0.0,0.0,40.0,US,<=50K
25.0,Private,2HS,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
41.0,Self-emp,6PHD,Married,Prof-specialty,Husband,White,Male,15024.0,0.0,55.0,US,>50K
63.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,1848.0,40.0,US,>50K
60.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,30.0,US,<=50K
31.0,Self-emp,2HS,Married,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,US,<=50K
29.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,37.0,US,<=50K
37.0,Private,4BA,Married,Exec-managerial,Wife,White,Female,7688.0,0.0,45.0,US,>50K
51.0,Private,1M,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
45.0,Private,3C,Married,Exec-managerial,Husband,White,Male,7298.0,0.0,40.0,US,>50K
27.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
18.0,Private,3C,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
34.0,Private,2HS,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
66.0,Self-emp,6PHD,Married,Sales,Husband,White,Male,0.0,2377.0,25.0,US,>50K
19.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,15.0,US,<=50K
36.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,35.0,US,<=50K
35.0,Private,4BA,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
27.0,Private,2HS,Married,Sales,Husband,White,Male,0.0,0.0,45.0,US,<=50K
29.0,Private,3C,Divorced,Exec-managerial,Own-child,White,Female,1831.0,0.0,40.0,US,<=50K
25.0,Private,2HS,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
22.0,Private,3C,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,32.0,US,>50K
41.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,48.0,US,>50K
20.0,Private,3C,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
52.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
34.0,Private,3C,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,37.0,US,<=50K
44.0,Private,5MA,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,US,>50K
50.0,Private,5MA,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,US,>50K
49.0,Self-emp,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,US,>50K
36.0,,4BA,NotMarried,,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
71.0,Gov,5MA,Married,Other-service,Husband,White,Male,0.0,0.0,28.0,US,<=50K
20.0,Private,2HS,NotMarried,Other-service,Other-relative,Black,Male,0.0,0.0,25.0,US,<=50K
20.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,,<=50K
59.0,Self-emp,2HS,Married,Sales,Husband,White,Male,0.0,0.0,60.0,US,>50K
41.0,Private,1M,Married,Farming-fishing,Husband,White,Male,3411.0,0.0,40.0,Amer,<=50K
38.0,Private,3C,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,42.0,US,<=50K
55.0,Gov,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
17.0,Private,1M,NotMarried,Other-service,Unmarried,White,Female,0.0,0.0,20.0,US,<=50K
45.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,US,>50K
43.0,Self-emp,2HS,Divorced,Craft-repair,Unmarried,Other,Male,0.0,0.0,30.0,US,<=50K
19.0,Private,1M,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,25.0,US,<=50K
33.0,Private,2HS,Divorced,Other-service,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
63.0,Private,2HS,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
39.0,Self-emp,2HS,Divorced,Farming-fishing,Not-in-family,White,Male,8614.0,0.0,50.0,US,>50K
34.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
31.0,Private,3C,NotMarried,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,US,<=50K
21.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
23.0,Private,3C,NotMarried,Adm-clerical,Other-relative,White,Female,0.0,0.0,36.0,US,<=50K
20.0,Private,3C,NotMarried,Handlers-cleaners,Own-child,White,Female,0.0,0.0,8.0,US,<=50K
45.0,Private,4BA,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,60.0,US,>50K
59.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,50.0,US,<=50K
58.0,Private,5MA,Married,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,EU,>50K
66.0,Gov,2HS,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,US,>50K
37.0,Private,3C,Married,Prof-specialty,Wife,White,Female,0.0,1887.0,35.0,US,>50K
29.0,Private,3C,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
32.0,Gov,4BA,Divorced,Exec-managerial,Not-in-family,Other,Female,0.0,0.0,40.0,US,<=50K
39.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,1902.0,50.0,US,>50K
57.0,Private,2HS,Widowed,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,US,<=50K
57.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,>50K
50.0,Self-emp,2HS,NotMarried,Sales,Not-in-family,White,Male,0.0,0.0,60.0,US,<=50K
44.0,Self-emp,4BA,Married,Farming-fishing,Husband,White,Male,15024.0,0.0,65.0,US,>50K
56.0,Private,3C,Married,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,US,>50K
26.0,Private,5MA,NotMarried,Exec-managerial,Not-in-family,White,Female,0.0,0.0,48.0,US,<=50K
22.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,40.0,EU,<=50K
26.0,Self-emp,3C,NotMarried,Farming-fishing,Own-child,White,Male,0.0,0.0,65.0,US,<=50K
